timestamp,P_kWperkWp,source_id,source_name
2023-01-07 04:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 05:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 06:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 07:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 08:00:00,0.040170000000000004,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 09:00:00,0.17757,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 10:00:00,0.2525,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 11:00:00,0.27886,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 12:00:00,0.15597,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 13:00:00,0.076,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 14:00:00,0.012240000000000001,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 15:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 16:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 17:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 18:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 19:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 20:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 21:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 22:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-07 23:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 00:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 01:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 02:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
2023-01-08 03:00:00,0.0,PL.MŚ/000000068.FACILITY,Holcim Polska S.A.; ODDZIAŁ W BIELAWACH
