eprtr_facility_id,country,geo_code,energy_type,analysis_year,price_used_EUR_MWh,year_of_price_data,source_dataset,band,tax,unit,retrieval_date,source_url,flag
IT.CAED/030392001.FACILITY,Italy,ITA,off_grid_electricity_hp,2024,134.577,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/030392001.FACILITY,Italy,IT,natural_gas,2024,62.093,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/146.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/146.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/146.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
ES.CAED/001529000.FACILITY,Spain,ESP,off_grid_electricity_hb,2024,31.314,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
ES.CAED/001529000.FACILITY,Spain,ESP,off_grid_electricity_hp,2024,132.762,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
ES.CAED/001529000.FACILITY,Spain,ES,natural_gas,2024,52.715,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/7626.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/7626.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/7626.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/4151.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/4151.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/4151.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
EL.CAED/100053.FACILITY,Greece,GRC,off_grid_electricity_hb,2024,38.332,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
EL.CAED/100053.FACILITY,Greece,GRC,off_grid_electricity_hp,2024,139.78,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
EL.CAED/100053.FACILITY,Greece,EL,natural_gas,2024,50.274,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/3829.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/3829.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/3829.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
IT.CAED/570162008.FACILITY,Italy,ITA,off_grid_electricity_hb,2024,33.128,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/570162008.FACILITY,Italy,ITA,off_grid_electricity_hp,2024,134.577,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/570162008.FACILITY,Italy,IT,natural_gas,2024,62.093,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
PL.MŚ/000000072.FACILITY,Poland,POL,off_grid_electricity_hb,2024,38.332,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000072.FACILITY,Poland,POL,off_grid_electricity_hp,2024,139.78,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000072.FACILITY,Poland,PL,natural_gas,2024,81.015,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/9481.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/9481.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/9481.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/9469.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/9469.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/9469.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
IT.CAED/240442002.FACILITY,Italy,ITA,off_grid_electricity_hb,2024,33.128,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/240442002.FACILITY,Italy,ITA,off_grid_electricity_hp,2024,134.577,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/240442002.FACILITY,Italy,IT,natural_gas,2024,62.093,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
PL.MŚ/000000023.FACILITY,Poland,POL,off_grid_electricity_hb,2024,38.332,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000023.FACILITY,Poland,POL,off_grid_electricity_hp,2024,139.78,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000023.FACILITY,Poland,PL,natural_gas,2024,81.015,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/6088.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/6088.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/6088.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/8363.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/8363.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/8363.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/9451.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/9451.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/9451.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
IT.CAED/051002003.FACILITY,Italy,ITA,off_grid_electricity_hb,2024,33.128,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/051002003.FACILITY,Italy,ITA,off_grid_electricity_hp,2024,134.577,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/051002003.FACILITY,Italy,IT,natural_gas,2024,62.093,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
PL.MŚ/000000309.FACILITY,Poland,POL,off_grid_electricity_hb,2024,38.332,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000309.FACILITY,Poland,POL,off_grid_electricity_hp,2024,139.78,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000309.FACILITY,Poland,PL,natural_gas,2024,81.015,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
IT.CAED/960111001.FACILITY,Italy,ITA,off_grid_electricity_hb,2024,33.128,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/960111001.FACILITY,Italy,ITA,off_grid_electricity_hp,2024,134.577,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/960111001.FACILITY,Italy,IT,natural_gas,2024,62.093,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/3572.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/3572.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/3572.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
PL.MŚ/000000067.FACILITY,Poland,POL,off_grid_electricity_hb,2024,38.332,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000067.FACILITY,Poland,POL,off_grid_electricity_hp,2024,139.78,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000067.FACILITY,Poland,PL,natural_gas,2024,81.015,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
IT.CAED/100752001.FACILITY,Italy,ITA,off_grid_electricity_hb,2024,33.128,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/100752001.FACILITY,Italy,ITA,off_grid_electricity_hp,2024,134.577,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/100752001.FACILITY,Italy,IT,natural_gas,2024,62.093,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/82.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/82.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/82.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/132.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/132.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/132.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/3834.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/3834.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/3834.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
PL.MŚ/000000063.FACILITY,Poland,POL,off_grid_electricity_hb,2024,38.332,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000063.FACILITY,Poland,POL,off_grid_electricity_hp,2024,139.78,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
PL.MŚ/000000063.FACILITY,Poland,PL,natural_gas,2024,81.015,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
IT.CAED/270391001.FACILITY,Italy,ITA,off_grid_electricity_hb,2024,33.128,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/270391001.FACILITY,Italy,ITA,off_grid_electricity_hp,2024,134.577,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
IT.CAED/270391001.FACILITY,Italy,IT,natural_gas,2024,62.093,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/3833.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/3833.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/3833.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
ES.CAED/001998000.FACILITY,Spain,ESP,off_grid_electricity_hb,2024,31.314,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
ES.CAED/001998000.FACILITY,Spain,ESP,off_grid_electricity_hp,2024,132.762,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
ES.CAED/001998000.FACILITY,Spain,ES,natural_gas,2024,52.715,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/6359.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/6359.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/6359.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
FR.CAED/10727.FACILITY,France,FRA,off_grid_electricity_hb,2024,39.096,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/10727.FACILITY,France,FRA,off_grid_electricity_hp,2024,140.545,2025,BNEF (PV fixed-axis + Utility-scale battery 4h),PV fixed-axis + Utility-scale battery (4h),n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
FR.CAED/10727.FACILITY,France,FR,natural_gas,2024,76.743,2024,Eurostat nrg_pc_203,I3 (GJ10000-99999),X_VAT,KWH_GCV→LHV,2026-05-29,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/nrg_pc_203,OK
PL.MŚ/000000062.FACILITY,Poland,POL,off_grid_electricity_hb,2024,38.332,2025,BNEF (PV fixed-axis only — no BESS; heat battery provides storage),PV fixed-axis,n/a,USD/MWh→EUR/MWh (A13),2026-05-29,inputs/bnef_country_costs.csv,[PRICE_YEAR_PROXIED_TO_2025]
