eprtr_facility_id,facility_name,country,iso3,analysis_year_grid,eprtr_activity_grid,temp_band,heat_MWh,match_method,least_cost_pathway_grid,least_cost_pathway_off,lcoh_gas_grid,lcoh_hb_grid,lcoh_hb_off,hb_savings_vs_grid_gas_EUR_MWhth,elec_grid_EUR_MWh,elec_off_hb_EUR_MWh,elec_ratio_grid_to_offhb,gas_EUR_MWh,bnef_data_source,lat,lon
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50006414,B+T Energie GmbH,Germany,DEU,2024,5(b),high,56200.0,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.3181,9.8492
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/60000291,F ritz Winter Eisengießerei GmbH & Co. KG ,Germany,DEU,2024,2(d),high,388341.67,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,50.81891,9.01114
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-513000-500-0053929,Ruhr Oel GmbH Werk Scholven,Germany,DEU,2024,1(a),mid,295330.28,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.59603,7.02891
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50002119,Werk Werra Standort Hattorf,Germany,DEU,2024,3(a),high,3261802.78,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,50.83919,9.98085
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100607,Linde Gas Produktionsgesellschaft mbH & Co. KG ,Germany,DEU,2024,4(b)(i),mid,645944.44,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.32259,12.00214
https://registry.gdi-de.org/id/de.ni.mu/09281337040,Papier- u. Kartonfabrik Varel GmbH & Co. KG,Germany,DEU,2024,6(b),high,1330603.06,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,53.40306,8.13282
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/102693,Progroup Paper PM3 GmbH ,Germany,DEU,2024,6(b),high,565761.11,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.63897,12.23096
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-114000-100-0018507,Cargill Deutschland GmbH,Germany,DEU,2024,8(b)(ii),low,563594.44,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.33899,6.66358
https://registry.gdi-de.org/id/de.hb/de.hb.pf.bube-eureg.06-04-11/2001178/8/6,swb Entsorgung GmbH & Co. KG,Germany,DEU,2024,5(b),high,20872.22,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,53.12476,8.72721
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00971,AVA Abfallverwertung Augsburg Kommunalunternehmen,Germany,DEU,2024,5(b),high,131298.89,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,48.40212645145267,10.933246141515742
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362008-300-0181417,Martinswerk GmbH,Germany,DEU,2024,4(b)(iii),mid,440151.67,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,50.94593,6.66665
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-958012-900-0235121,Egger Holzwerkstoffe Brilon GmbH & Co. KG,Germany,DEU,2024,6(b),high,354977.0,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.40669,8.59807
https://registry.gdi-de.org/id/de.ni.mu/03267770260,Aluminium Oxid Stade GmbH ,Germany,DEU,2024,4(b)(v),mid,33777.78,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,53.64429,9.49794
https://registry.gdi-de.org/id/de.ni.mu/09281734280,VYNOVA Wilhelmshaven GmbH ,Germany,DEU,2024,4(a)(viii),mid,241836.39,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,53.6263,8.07042
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362040-300-0215520,Basell Polyolefine GmbH Werk Wesseling,Germany,DEU,2024,4(a)(viii),mid,446649.17,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,50.84233,6.96312
https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/1000136,Moritz J. Weig GmbH & Co. KG,Germany,DEU,2024,6(b),high,578277.78,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,50.32068,7.23433
https://registry.gdi-de.org/id/de.ni.mu/07244141350,Sappi Alfeld GmbH ,Germany,DEU,2024,6(b),high,464699.17,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.98596,9.82076
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000112,AVA/HKW Nordweststadt ,Germany,DEU,2024,5(b),high,4335.28,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,50.16155,8.63537
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100344,"Nordzucker AG, Werk Klein Wanzleben ",Germany,DEU,2024,8(b)(ii),low,532969.17,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,52.071,11.38524
https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/3426,Holborn Europa Raffinerie GmbH ,Germany,DEU,2024,1(a),mid,1786.11,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,53.47709,9.95158
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-112000-100-0990890,thyssenkrupp Steel Europe AG Werk Kokerei Schwelgern,Germany,DEU,2024,1(d),mid,79853.06,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.50099,6.72887
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100414,Linde Gas Produktionsgesellschaft mbH & Co. KG / TOTAL ,Germany,DEU,2024,4(b)(i),mid,2879722.22,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.29011,11.99582
https://registry.gdi-de.org/id/de.sh/10039818,Raffinerie Heide GmbH ,Germany,DEU,2024,1(a),mid,121600.83,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,54.16075,9.07971
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-958004-900-0001413,R.D.M. Arnsberg GmbH,Germany,DEU,2024,6(b),high,355878.89,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.39113,8.07386
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-1574906-00000000,"Mercedes Benz AG, Werk Sindelfingen Mercedes-Benz Werk Sindelfingen",Germany,DEU,2024,9(c),mid,862611.11,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,48.69992,8.99611
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/18046,Werk  Zielitz ,Germany,DEU,2024,3(a),high,1404438.89,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,52.29852,11.67923
https://registry.gdi-de.org/id/de.sh/10000385,Covestro Deutschland AG ,Germany,DEU,2024,4(b)(i),mid,378611.11,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,53.90196,9.18658
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-978024-900-9000377,INNOVATHERM -Ges.zur innovativen Nu tzung v.Brennstoffen,Germany,DEU,2024,5(a),high,6288635.83,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.6112,7.46506
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/30000936,BKF I - Biomasse-Kraftwerk Fechenheim GmbH ,Germany,DEU,2024,5(a),high,10636.11,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,50.12942,8.76211
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/101422,CIECH Soda Deutschland GmbH & Co. KG ,Germany,DEU,2024,4(b)(iv),mid,1645908.89,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.86468,11.57605
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00471,BMW Werk Dingolfing 02.40,Germany,DEU,2024,9(c),mid,55913.33,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,48.64667364463158,12.471151064053675
https://registry.gdi-de.org/id/de.ni.mu/04041762920,Statkraft Markets GmbH (Biomasseheizkraftwerk Emden),Germany,DEU,2024,5(a),high,4282.22,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,53.34068,7.2017
https://registry.gdi-de.org/id/de.ni.mu/03030273580,Dow Deutschland Anlagenges. mbH Werk Stade,Germany,DEU,2024,4(b)(i),mid,1841111.11,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,53.64036,9.50412
https://registry.gdi-de.org/id/de.hb/de.hb.pf.bube-eureg.06-04-11/2013754/1/0,swb Entsorgung GmbH & Co. KG,Germany,DEU,2024,5(a),high,1083.33,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,53.11461,8.81704
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-119000-100-0990908,OQ Chemicals Produktion GmbH & Co. KG Werk Ruhrchemie,Germany,DEU,2024,4(a)(ii),mid,219773.61,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.5255,6.79845
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/50001960,Papierfabrik A. Jass GmbH & Co.KG ,Germany,DEU,2024,6(b),high,589263.33,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,50.56751,9.68162
https://registry.gdi-de.org/id/de.sl.inspire.pf/0050559-G,AG der Dillinger Hüttenwerke ,Germany,DEU,2024,2(c)(i),high,32913.06,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,49.35717,6.75414
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2021-562024-500-0016694,Stockhausen Superabsorber GmbH,Germany,DEU,2024,4(a)(ii),mid,2148766.67,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.68789,7.08971
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362008-800-0197043,RWE Power AG-Fabrik Fortuna Nord,Germany,DEU,2024,1(e),mid,313755.83,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,50.98695,6.65805
https://registry.gdi-de.org/id/de.ni.mu/10257401440,BP Europa SE BP Lingen,Germany,DEU,2024,1(a),mid,1166666.67,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,52.56185,7.31181
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00135,Gunvor Raffinerie Ingolstadt GmbH,Germany,DEU,2024,1(a),mid,215888.89,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,48.7893600121951,11.472950828513063
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/70015792,Sachsenmilch Leppersdorf GmbH ,Germany,DEU,2024,8(c),low,778333.33,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.15116,13.9792
https://registry.gdi-de.org/id/de.hb/de.hb.pf.bube-eureg.06-04-12/2177562/6/0,Bremerhavener Entsorgungsgesellschaft mbH,Germany,DEU,2024,5(a),high,18250.0,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,53.54791,8.61801
https://registry.gdi-de.org/id/de.ni.mu/01211092310,Salzgitter Flachstahl GmbH ,Germany,DEU,2024,2(b),high,335645.56,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,52.15476,10.40308
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-2719142-00000000,Maxauer Papierfabrik GmbH ,Germany,DEU,2024,6(b),high,489388.89,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,49.04256,8.31327
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-2719371-00000000,MIRO-Mineralölraffinerie Oberrhein GmbH & Co.KG Werk 1,Germany,DEU,2024,1(a),mid,173611.11,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,49.05779,8.32905
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-315000-300-0213768,"Shell Deutschland GmbH, Shell Energy and Chemicals Park Rheinland Nord",Germany,DEU,2024,1(a),mid,1218916.67,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,50.85499,6.97685
https://registry.gdi-de.org/id/de.hb/de.hb.pf.bube-eureg.06-04-11/2005384/0/0,BRE.M.A Warmwalz GmbH & Co. KG,Germany,DEU,2024,2(c)(i),high,127472.22,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,53.12494,8.68673
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-170032-100-0989137,Solvay GmbH,Germany,DEU,2024,4(b)(iv),mid,1388518.06,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.56471,6.57783
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00323,"BAYERNOIL Raffineriegesellschaft mbH, Betriebsteil Neustadt",Germany,DEU,2024,1(a),mid,495555.56,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,48.7849835929634,11.758003314163709
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362040-300-0013790,Röhm GmbH,Germany,DEU,2024,4(a)(ii),mid,137966.67,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,50.8341,6.97629
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00114,"Wacker Chemie AG, Werk Burghausen",Germany,DEU,2024,4(a),mid,2395288.89,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,48.185150504350794,12.84424296167955
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/45026224,BASF Schwarzheide GmbH,Germany,DEU,2024,4(a)(ii),mid,1627441.67,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.48034,13.88698
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362028-300-9968049,EEW Energy from Waste Saarbrücken GmbH,Germany,DEU,2024,5(b),high,1093333.33,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,50.85665,6.84358
https://registry.gdi-de.org/id/de.he.0945.de7.pf.eu_industrie/80000011,Dyckerhoff GmbH Werk Amöneburg ,Germany,DEU,2024,3(c)(i),high,143176.11,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,50.03191,8.257
https://registry.gdi-de.org/id/de.sl.inspire.pf/0078668-G,ZKS - Zentralkokerei Saar GmbH ,Germany,DEU,2024,1(d),mid,1055.56,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,49.34781,6.74358
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-111000-100-0407176,Stadtwerke Düsseldorf AG,Germany,DEU,2024,5(b),high,5308.33,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.22567,6.823
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00222,"Basell Polyolefine GmbH, Standort Münchsmünster",Germany,DEU,2024,4(a),mid,95817.22,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,48.75855140858705,11.708640023998395
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100575,"Dow Olefinverbund GmbH, Werk Schkopau ",Germany,DEU,2024,4(a)(viii),mid,337888.89,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.39529,11.95518
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/23020389,LEIPA Georg Leinfelder Werk Schwedt Süd,Germany,DEU,2024,6(b),high,240713.89,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,53.0791,14.31977
https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/7046,AVG Abfall-Verwertungs-Gesellschaft mbH SAV und CPA,Germany,DEU,2024,5(a),high,2792833.33,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,53.53157,10.07171
https://registry.gdi-de.org/id/de.hh/pf.bube-eureg_/12273,ADM Hamburg Aktiengesellschaft Werk Hamburg,Germany,DEU,2024,4(a)(ii),mid,2102208.33,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,53.51869,9.95292
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00053,Müllverwertungsanlage Ingolstadt,Germany,DEU,2024,5(b),high,56709.17,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,48.76433927468097,11.492979449703324
https://registry.gdi-de.org/id/de.sl.inspire.pf/0078699-G,ROGESA Roheisengesellschaft Saar mbH ,Germany,DEU,2024,1(e),mid,32913.06,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,49.35214,6.74365
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-315000-300-0928938,INEOS Manufacturing Deutschland GmbH,Germany,DEU,2024,4(a)(i),mid,73888.89,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.06764,6.84674
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100498,"Südzucker AG Mannheim / Ochsenfurt, Werk Zeitz ",Germany,DEU,2024,8(b)(ii),low,537415.0,spatial_nearest,natural_gas,heat_battery,100.407,262.541,47.885,52.522,234.35,41.159,5.693772929371462,77.187,bnef,51.05402,12.11345
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000992.FACILITY,GREENPOWER OOSTENDE,Belgium,BEL,2023,5(b),high,637.9,spatial_nearest,natural_gas,heat_battery,91.736,248.43,44.744,46.992000000000004,221.65,38.332,5.782375039131796,64.535,proxied,51.21008,2.9953
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000162.FACILITY,INEOS STYROLUTION BELGIUM,Belgium,BEL,2023,4(a)(i),mid,16426.11,spatial_nearest,natural_gas,heat_battery,91.736,248.43,44.744,46.992000000000004,221.65,38.332,5.782375039131796,64.535,proxied,51.3623,4.26567
HU.OKIR/100392651.FACILITY,Nitrogénművek Zrt.,Hungary,HUN,2024,4(c),mid,69303.89,spatial_nearest,natural_gas,heat_battery,90.603,255.597,44.744,45.858999999999995,228.1,38.332,5.950641761452572,68.364,proxied,47.158499,18.139487
HU.OKIR/100368313.FACILITY,MOL Nyrt.,Hungary,HUN,2024,1(a),mid,2300525.0,spatial_nearest,natural_gas,heat_battery,90.603,255.597,44.744,45.858999999999995,228.1,38.332,5.950641761452572,68.364,proxied,47.288829,18.896743
HU.OKIR/100326726.FACILITY,Bunge Zrt.,Hungary,HUN,2024,8(b)(ii),low,226089.8,spatial_nearest,natural_gas,heat_battery,90.603,255.597,44.744,45.858999999999995,228.1,38.332,5.950641761452572,68.364,proxied,47.040111,20.29166
HU.OKIR/100430355.FACILITY,Birla Carbon Hungary Kft.,Hungary,HUN,2024,4(b),mid,565448.61,spatial_nearest,natural_gas,heat_battery,90.603,255.597,44.744,45.858999999999995,228.1,38.332,5.950641761452572,68.364,proxied,47.916708,21.022157
IT.CAED/721001004.FACILITY,Versalis S.p.A.,Italy,ITA,2024,4(a),mid,4146666.67,spatial_nearest,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,40.6395,18.0022
IT.CAED/441221002.FACILITY,YARA ITALIA SPA - STABILIMENTO DI FERRARA,Italy,ITA,2024,4(b),mid,353611.11,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,44.856,11.5921
IT.CAED/240442002.FACILITY,Tenaris Dalmine - Stabilimento di Dalmine,Italy,ITA,2024,2(b),high,435083.33,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,45.6425,9.5969
IT.CAED/051002003.FACILITY,ACEA AMBIENTE Srl UL1_Impianto di Termovalorizzazione,Italy,ITA,2024,5(b),high,4810.29,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,42.5806,12.6615
IT.CAED/961003163.FACILITY,Raffineria ISAB Impianti SUD,Italy,ITA,2024,1(a),mid,956105.28,spatial_nearest,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,37.135556,15.219444
IT.CAED/960101007.FACILITY,Versalis S.p.A.,Italy,ITA,2024,4(a),mid,687905.41,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,37.167,15.1973
IT.CAED/291222003.FACILITY,INDUSTRIA CEMENTI GIOVANNI ROSSI S.P.A.,Italy,ITA,2024,3(c),high,665649.18,spatial_nearest,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,45.0497,9.7186
IT.CAED/600151001.FACILITY,api Raffineria di Ancona spa,Italy,ITA,2024,1(a),mid,488325.0,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,43.6395,13.3813
IT.CAED/270391001.FACILITY,RAFFINERIA DI SANNAZZARO DE' BURGONDI,Italy,ITA,2024,1(a),mid,34257.15,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,45.0997,8.8768
IT.CAED/980571001.FACILITY,Raffineria di Milazzo S.C.p.A.,Italy,ITA,2024,1(a),mid,278333.33,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,38.2027,15.2723
IT.CAED/030392001.FACILITY,Stabilimento di Sora (FR),Italy,ITA,2024,6(b),high,1213916.45,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,41.6994,13.5869
IT.CAED/280692006.FACILITY,Birla Carbon,Italy,ITA,2024,4(b),mid,3325.5,spatial_nearest,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,45.4334,8.7952
IT.CAED/100752001.FACILITY,Ahlstrom-Munksjö Italia S.p.A.,Italy,ITA,2024,6(b),high,844.44,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,45.2533,7.5397
IT.CAED/850592002.FACILITY,Centro Olio Val d'Agri,Italy,ITA,2024,3(a),high,661111.11,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,40.3136,15.8972
IT.CAED/960101005.FACILITY,Raffineria ISAB Impianti NORD,Italy,ITA,2024,1(a),mid,4092427.86,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,37.1791,15.1825
IT.CAED/741231002.FACILITY,RAFFINERIA DI TARANTO,Italy,ITA,2024,1(a),mid,908091.67,spatial_nearest,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,40.4892,17.193
IT.CAED/280691001.FACILITY,RAFFINERIA SARPOM DI TRECATE,Italy,ITA,2024,1(a),mid,55417.47,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,45.4372,8.7858
IT.CAED/960111001.FACILITY,Sonatrach Raffineria Italiana-Raffineria di Augusta,Italy,ITA,2024,1(a),mid,1368611.11,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,37.2216,15.1905
IT.CAED/301751001.FACILITY,Raffineria di Venezia,Italy,ITA,2024,4(a),mid,224461.11,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,45.4594,12.2667
IT.CAED/850122001.FACILITY,CENTRO OLI TEMPA ROSSA,Italy,ITA,2024,3(a),high,672408.42,id_direct,natural_gas,heat_battery,83.636,244.597,38.962,44.67399999999999,218.2,33.128,6.586573291475489,62.093,bnef,40.4101,16.0871
