site,load_MW,storage_technology,S_opt_MW,Heat_TES_power_MW,Heat_TES_charge_power_MW,Heat_TES_discharge_power_MW,Heat_TES_energy_MWh,TES_temp_max_C,TES_temp_min_C,TES_usable_energy_fraction_linear,TES_charge_discharge_ratio_min,TES_round_trip_efficiency,TES_electric_to_heat_efficiency,TES_max_storage_hours,TES_cost_model,TES_project_start_year,TES_process_temperature_c,TES_capex_kwh_input,TES_opex_frac_input,TES_lifetime_years_input,TES_discount_rate_input,TES_energy_capex_input_$/MWh,TES_power_capex_input_$/MW,TES_fixed_om_input_$/MWyr,TES_capex_input_includes_crf,Battery_capacity_MW,Battery_energy_MWh,LCOE_total_$perMWh,LCOE_solar_$perMWh,LCOE_batt_$perMWh,LCOE_TES_$perMWh,LCOE_unserved_$perMWh,Reliability_%,Unserved_MWh,Unserved_hours,Base_load_MW,Heat_demand_multiplier,Heat_demand_multiplier_note,source_id,eprtr_facility_name,iso3_country,eprtr_lat,eprtr_lon,eprtr_activity,process_heat_temp_band,annual_heat_demand_MWh_th,potential_mw_solar,suitable_land_adj_km2,land_feasibility_adj,overlap_n_neighbours,LCOE_total_EUR_MWh,LCOE_solar_EUR_MWh,LCOE_batt_EUR_MWh,solar_overbuilding_ratio,solar_exceeds_land
FR.CAED/3466.FACILITY,50.1318,heat_TES,712.9806369485257,124.60594053485,564.2083133574419,124.60594053485,1495.2712864182,1500.0,150.0,0.9,4.0,0.97,0.98,12.0,battery_params,2025,150.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,124.60594053485,1495.2712864182,104.57097282871072,68.54369684666518,36.02727598204552,36.02727598204552,0.0,90.00000000000014,43915.45679999933,966,50.1318,1.0,disabled,FR.CAED/3466.FACILITY,TEREOS FRANCE,FRA,48.7222,3.92123,8(b)(ii),low,439154.56,27244.26,272.4426,FEASIBLE,0,96.31,63.13,33.18,14.2,False
FR.CAED/3572.FACILITY,62.1434,heat_TES,892.5762023349804,161.24804227493442,742.5929696286387,161.24804227493442,1934.976507299213,1500.0,150.0,0.9,4.0,0.97,0.98,12.0,battery_params,2025,150.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,161.24804227493442,1934.976507299213,106.8336526930918,69.22347225816543,37.61018043492636,37.61018043492636,0.0,90.00000000000024,54437.618399998624,958,62.1434,1.0,disabled,FR.CAED/3572.FACILITY,CRISTAL UNION,FRA,48.53275,4.11393,8(b)(ii),low,544376.3,26790.33,267.9033,FEASIBLE,0,98.39,63.75,34.64,14.4,False
FR.CAED/3814.FACILITY,444.5062,heat_TES,5043.553310665642,993.7870667523144,4191.741549551461,993.7870667523144,11925.444801027774,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,993.7870667523144,11925.444801027774,87.08990864286896,54.684202105434984,32.40570653743398,32.40570653743398,0.0,90.00000000000004,389387.4311999982,968,444.5062,1.0,disabled,FR.CAED/3814.FACILITY,TOTALENERGIES RAFFINAGE FRANCE,FRA,49.51034,0.22592,1(a),mid,3893874.64,8899.96,88.9996,INFEASIBLE,2,80.21,50.36,29.85,11.3,False
FR.CAED/3829.FACILITY,64.7409,heat_TES,740.8980718417282,146.37691993965083,585.5076797586033,146.37691993965083,1756.52303927581,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,146.37691993965083,1756.52303927581,87.92650342341668,55.15473712222071,32.77176630119597,32.77176630119597,0.0,89.99999999999964,56713.028400002,962,64.7409,1.0,disabled,FR.CAED/3829.FACILITY,YARA FRANCE,FRA,49.50521,0.20993,4(b)(i),mid,567130.02,135.81,1.3581,INFEASIBLE,2,80.98,50.8,30.18,11.4,True
FR.CAED/3833.FACILITY,142.8748,heat_TES,1704.7008834116464,332.914052649236,1331.656210596944,332.914052649236,3994.968631790832,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,332.914052649236,3994.968631790832,91.2776775575349,57.503679872154976,33.77399768537992,33.77399768537992,0.0,90.00000000000009,125158.3247999988,973,142.8748,1.0,disabled,FR.CAED/3833.FACILITY,EXXONMOBIL CHEMICAL FRANCE,FRA,49.48838,0.56521,4(a)(i),mid,1251582.9,2489.08,24.8908,INFEASIBLE,2,84.07,52.96,31.11,11.9,False
FR.CAED/3834.FACILITY,139.3029,heat_TES,1662.0830033834106,324.5911314296844,1298.3645257187377,324.5911314296844,3895.093577156213,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,324.5911314296844,3895.093577156213,91.27767755753386,57.503679872154954,33.77399768537891,33.77399768537891,0.0,89.99999999999986,122029.3404000018,973,139.3029,1.0,disabled,FR.CAED/3834.FACILITY,ESSO RAFFINAGE,FRA,49.48838,0.56521,1(a),mid,1220293.33,2422.34,24.2234,INFEASIBLE,2,84.07,52.96,31.11,11.9,False
FR.CAED/3839.FACILITY,15.137,heat_TES,171.81080158148094,33.83814159920235,135.3525663968094,33.83814159920235,406.05769919042825,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,33.83814159920235,406.05769919042825,87.10539051206759,54.703326944724914,32.40206356734267,32.40206356734267,0.0,90.00000000000036,13260.01199999953,966,15.137,1.0,disabled,FR.CAED/3839.FACILITY,TOTALENERGIES PETROCHEMICALS FRANCE,FRA,49.50488,0.20609,4(a)(i),mid,132600.02,0.0,0.0,INFEASIBLE,2,80.22,50.38,29.84,11.4,True
FR.CAED/3936.FACILITY,96.0012,heat_TES,1168.933936066254,236.1931142373891,944.7724569495564,236.1931142373891,2834.3173708486693,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,236.1931142373891,2834.3173708486693,94.3448007595952,58.68355191701808,35.66124884257711,35.66124884257711,0.0,89.99999999999994,84097.05120000048,966,96.0012,1.0,disabled,FR.CAED/3936.FACILITY,LAT NITROGEN FRANCE,FRA,49.42375,1.03674,4(b)(ii),mid,840970.68,3079.95,30.7995,INFEASIBLE,0,86.89,54.05,32.84,12.2,False
FR.CAED/4151.FACILITY,11.7609,heat_TES,142.0051158647039,27.840754580877448,111.3630183235098,27.840754580877448,334.0890549705294,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,27.840754580877448,334.0890549705294,92.50446436591167,58.19243366077557,34.31203070513612,34.31203070513612,0.0,89.9999999999998,10302.5484000002,964,11.7609,1.0,disabled,FR.CAED/4151.FACILITY,TEREOS STARCH & SWEETENERS LBN,FRA,49.48913,0.52521,4(a)(ii),mid,103025.69,0.0,0.0,INFEASIBLE,2,85.2,53.6,31.6,12.1,True
FR.CAED/44.FACILITY,135.7737,heat_TES,1561.7080415630176,323.4301553044284,1293.7206212177136,323.4301553044284,3881.1618636531407,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,323.4301553044284,3881.1618636531407,89.96336520328029,55.43541209008001,34.52795311320029,34.52795311320029,0.0,90.00000000000023,118937.7611999972,978,135.7737,1.0,disabled,FR.CAED/44.FACILITY,SOLVAY FRANCE,FRA,47.03851,5.41265,4(a)(vi),mid,1189377.39,15179.9,151.799,FEASIBLE,0,82.86,51.06,31.8,11.5,False
FR.CAED/4602.FACILITY,7.6484,heat_TES,97.65115632919448,21.379414715066776,85.5176588602671,21.379414715066776,256.5529765808013,1500.0,750.0,0.5,4.0,0.97,0.95,12.0,battery_params,2025,750.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,21.379414715066776,256.5529765808013,102.04968662087478,61.53325433856872,40.51643228230607,40.51643228230607,0.0,89.99999999999991,6699.998400000054,1010,7.6484,1.0,disabled,FR.CAED/4602.FACILITY,SYLVAMO FRANCE SA,FRA,45.86907,0.82809,6(b),high,67000.09,9378.92,93.7892,FEASIBLE,0,93.99,56.67,37.32,12.8,False
FR.CAED/5125.FACILITY,12.6585,heat_TES,102.21007154937269,33.14230075786379,132.56920303145515,33.14230075786379,397.70760909436547,1500.0,750.0,0.5,4.0,0.97,0.95,12.0,battery_params,2025,750.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,33.14230075786379,397.70760909436547,76.86430443572094,38.91477585459617,37.94952858112477,37.94952858112477,0.0,89.99999999999964,11088.846000000394,1027,12.6585,1.0,disabled,FR.CAED/5125.FACILITY,SAICA PAPER FRANCE,FRA,45.21534,4.81297,6(a),high,110888.33,11294.62,112.9462,FEASIBLE,0,70.79,35.84,34.95,8.1,False
FR.CAED/5422.FACILITY,21.096,heat_TES,202.94099619530863,40.823164350169435,163.29265740067774,40.823164350169435,489.8779722020332,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,40.823164350169435,489.8779722020332,74.41181743600451,46.363131101416215,28.048686334588297,28.048686334588297,0.0,90.00000000000011,18480.09599999979,985,21.096,1.0,disabled,FR.CAED/5422.FACILITY,TOTALENERGIES RAFFINAGE FRANCE,FRA,45.67743,4.86113,1(a),mid,184800.81,7676.24,76.7624,FEASIBLE,0,68.53,42.7,25.83,9.6,False
FR.CAED/5900.FACILITY,100.4315,heat_TES,1608.089935117831,252.5331826596959,1166.500045165687,252.5331826596959,3030.398191916351,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,252.5331826596959,3030.398191916351,113.61549326140891,77.16910644435566,36.44638681705325,36.44638681705325,0.0,90.0,87977.994,968,100.4315,1.0,disabled,FR.CAED/5900.FACILITY,SOLVAY OPERATIONS FRANCE,FRA,48.6196,6.35778,4(b)(iv),mid,879780.36,11827.22,118.2722,FEASIBLE,1,104.64,71.07,33.57,16.0,False
FR.CAED/5914.FACILITY,90.3195,heat_TES,1445.578265471624,227.49699842350728,1050.1662962348146,227.49699842350728,2729.9639810820872,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,227.49699842350728,2729.9639810820872,113.6460916072068,77.13707598050466,36.50901562670215,36.50901562670215,0.0,89.99999999999983,79119.88200000131,972,90.3195,1.0,disabled,FR.CAED/5914.FACILITY,NOVACARB,FRA,48.6394,6.26553,4(b)(iv),mid,791198.64,9867.17,98.6717,FEASIBLE,1,104.67,71.04,33.62,16.0,False
FR.CAED/5938.FACILITY,9.6598,heat_TES,167.18422575390784,32.0579458633825,128.23178345353,32.0579458633825,384.69535036059,1500.0,750.0,0.5,4.0,0.97,0.95,12.0,battery_params,2025,750.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,32.0579458633825,384.69535036059,131.51548143656734,83.41232956841557,48.10315186815178,48.10315186815178,0.0,90.00000000000006,8461.984799999942,970,9.6598,1.0,disabled,FR.CAED/5938.FACILITY,SAINT-GOBAIN PAM CANALISATION,FRA,48.89672,6.05187,2(b),high,84619.79,5916.19,59.1619,FEASIBLE,0,121.13,76.82,44.3,17.3,False
FR.CAED/6088.FACILITY,33.4468,heat_TES,530.5871916390498,87.7260452378272,369.0029363585059,87.7260452378272,1052.7125428539264,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,87.7260452378272,1052.7125428539264,114.47207629968548,76.45489137113567,38.0171849285498,38.0171849285498,0.0,90.00000000000027,29299.39679999921,967,33.4468,1.0,disabled,FR.CAED/6088.FACILITY,ARKEMA FRANCE,FRA,49.1401,6.70733,4(a)(ii),mid,292993.53,6085.4,60.854,FEASIBLE,0,105.43,70.41,35.01,15.9,False
FR.CAED/6144.FACILITY,8.2035,heat_TES,144.72608528759932,27.08886435394096,108.35545741576384,27.08886435394096,325.0663722472915,1500.0,750.0,0.5,4.0,0.97,0.95,12.0,battery_params,2025,750.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,27.08886435394096,325.0663722472915,132.8885425443789,85.02579855670668,47.862743987672225,47.862743987672225,0.0,89.99999999999976,7186.266000000174,965,8.2035,1.0,disabled,FR.CAED/6144.FACILITY,NORSKE SKOG GOLBEY,FRA,48.20944,6.42027,6(b),high,71862.94,8962.01,89.6201,FEASIBLE,0,122.39,78.31,44.08,17.6,False
FR.CAED/6155.FACILITY,4.6952,heat_TES,86.62781592913349,15.940387231713586,63.761548926854346,15.940387231713586,191.28464678056304,1500.0,750.0,0.5,4.0,0.97,0.95,12.0,battery_params,2025,750.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,15.940387231713586,191.28464678056304,138.13111651490246,88.92141305542917,49.209703459473296,49.209703459473296,0.0,90.00000000000017,4112.995199999935,964,4.6952,1.0,disabled,FR.CAED/6155.FACILITY,EGGER PANNEAUX ET DECORS,FRA,48.33671,6.65654,6(b),high,41129.73,10479.03,104.7903,FEASIBLE,0,127.22,81.9,45.32,18.5,False
FR.CAED/6359.FACILITY,30.2414,heat_TES,478.0665975284738,82.02447748148863,331.1727679586116,82.02447748148863,984.2937297778636,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,82.02447748148863,984.2937297778636,115.50255943238028,76.18853012486946,39.31402930751082,39.31402930751082,0.0,89.99999999999989,26491.46640000032,964,30.2414,1.0,disabled,FR.CAED/6359.FACILITY,INEOS POLYMERS SARRALBE SAS,FRA,49.0053,7.03121,4(a)(viii),mid,264914.82,12809.71,128.0971,FEASIBLE,0,106.38,70.17,36.21,15.8,False
FR.CAED/662.FACILITY,0.4552,heat_TES,4.49366350382896,1.2188531513855918,4.875412605542367,1.2188531513855918,14.626237816627102,1500.0,750.0,0.5,4.0,0.97,0.95,12.0,battery_params,2025,750.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,1.2188531513855918,14.626237816627102,86.38849875479555,47.57747413694046,38.811024617855075,38.811024617855075,0.0,89.99999999999989,398.75520000000415,997,0.4552,1.0,disabled,FR.CAED/662.FACILITY,SMURFIT WESTROCK CELLULOSE DU PIN,FRA,44.62884,-0.97612,6(a),high,3987.58,594.0,5.94,FEASIBLE,0,79.56,43.82,35.74,9.9,False
FR.CAED/6705.FACILITY,27.8039,heat_TES,294.9005391954813,54.76200723140702,219.04802892562807,54.76200723140702,657.1440867768843,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,54.76200723140702,657.1440867768843,79.66615025959105,51.11789195524946,28.54825830434159,28.54825830434159,0.0,90.0,24356.216400000005,1004,27.8039,1.0,disabled,FR.CAED/6705.FACILITY,TOTALENERGIES MARKETING SERVICES,FRA,47.37229,-2.12805,1(a),mid,243562.14,5293.2,52.932,FEASIBLE,0,73.37,47.08,26.29,10.6,False
FR.CAED/7588.FACILITY,5.4381,heat_TES,32.08573555822816,13.30901459949378,53.236058397975114,13.30901459949378,159.70817519392534,1500.0,750.0,0.5,4.0,0.97,0.95,12.0,battery_params,2025,750.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,13.30901459949378,159.70817519392534,63.90951317210761,28.43596017427556,35.47355299783205,35.47355299783205,0.0,89.99999999999957,4763.775600000201,1105,5.4381,1.0,disabled,FR.CAED/7588.FACILITY,FIBRE EXCELLENCE PROVENCE,FRA,43.7932,4.66201,6(a),high,47637.37,11938.67,119.3867,FEASIBLE,0,58.86,26.19,32.67,5.9,False
FR.CAED/759.FACILITY,5.0618,heat_TES,43.52433763566673,13.283772965475388,53.13509186190155,13.283772965475388,159.40527558570466,1500.0,750.0,0.5,4.0,0.97,0.95,12.0,battery_params,2025,750.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,13.283772965475388,159.40527558570466,79.4794221520201,41.4410047143214,38.0384174376987,38.0384174376987,0.0,90.00000000000001,4434.136799999996,1030,5.0618,1.0,disabled,FR.CAED/759.FACILITY,GASCOGNE PAPIER,FRA,44.20724,-1.2716,6(a),high,44341.0,3577.79,35.7779,FEASIBLE,0,73.2,38.17,35.03,8.6,False
FR.CAED/7615.FACILITY,43.7815,heat_TES,222.98930694804957,69.81246712966073,279.2498685186429,69.81246712966073,837.7496055559288,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,69.81246712966073,837.7496055559288,47.65946526075063,24.54689064186529,23.112574618885343,23.112574618885343,0.0,89.99999999999979,38352.59400000083,1113,43.7815,1.0,disabled,FR.CAED/7615.FACILITY,NAPHTACHIMIE,FRA,43.38438,5.01737,4(a)(i),mid,383525.96,0.0,0.0,INFEASIBLE,6,43.89,22.61,21.29,5.1,True
FR.CAED/7624.FACILITY,16.4359,heat_TES,84.22492093061686,26.074452074391843,104.29780829756736,26.074452074391843,312.8934248927021,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,26.074452074391843,312.8934248927021,47.69203788887444,24.69734159602953,22.99469629284491,22.99469629284491,0.0,90.00000000000034,14397.848399999504,1112,16.4359,1.0,disabled,FR.CAED/7624.FACILITY,KEM ONE,FRA,43.45583,4.93172,4(a)(vi),mid,143978.08,0.0,0.0,INFEASIBLE,6,43.92,22.75,21.18,5.1,True
FR.CAED/7626.FACILITY,56.5551,heat_TES,289.8969805199256,89.77029478296772,359.0811791318709,89.77029478296772,1077.2435373956127,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,89.77029478296772,1077.2435373956127,47.71180294322983,24.70443945620825,23.00736348702158,23.00736348702158,0.0,89.99999999999964,49542.26760000177,1110,56.5551,1.0,disabled,FR.CAED/7626.FACILITY,LYONDELL CHIMIE FRANCE,FRA,43.42011,4.8602,4(a)(ii),mid,495422.73,1194.14,11.9414,INFEASIBLE,5,43.94,22.75,21.19,5.1,False
FR.CAED/7646.FACILITY,188.8887,heat_TES,968.131535761901,299.6709990497176,1198.6839961988703,299.6709990497176,3596.051988596611,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,299.6709990497176,3596.051988596611,47.69756192573175,24.701963535342237,22.995598390389517,22.995598390389517,0.0,89.99999999999929,165466.50120001173,1109,188.8887,1.0,disabled,FR.CAED/7646.FACILITY,RHONE ENERGIES FOS-SUR-MER SAS,FRA,43.44832,4.93111,1(a),mid,1654664.84,1433.49,14.3349,INFEASIBLE,6,43.93,22.75,21.18,5.1,False
FR.CAED/7656.FACILITY,5.1035,heat_TES,26.99221288697244,12.070672706060444,48.282690824241776,12.070672706060444,144.8480724727253,1500.0,750.0,0.5,4.0,0.97,0.95,12.0,battery_params,2025,750.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,12.070672706060444,144.8480724727253,59.7724637993054,25.490212638615873,34.282251160689526,34.282251160689526,0.0,89.99999999999898,4470.666000000465,1122,5.1035,1.0,disabled,FR.CAED/7656.FACILITY,ARCELORMITTAL MEDITERRANEE,FRA,43.46551,4.93663,2(b),high,44706.56,0.0,0.0,INFEASIBLE,6,55.05,23.48,31.57,5.3,True
FR.CAED/7658.FACILITY,80.4393,heat_TES,417.3208695720808,129.78868500904647,519.1547400361859,129.78868500904647,1557.4642201085578,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,129.78868500904647,1557.4642201085578,48.390736785360616,25.00373618290301,23.387000602457604,23.387000602457604,0.0,89.99999999999912,70464.82680000617,1059,80.4393,1.0,disabled,FR.CAED/7658.FACILITY,TOTALENERGIES RAFFINAGE FRANCE,FRA,43.38846,5.15267,1(a),mid,704648.34,1425.62,14.2562,INFEASIBLE,5,44.57,23.03,21.54,5.2,False
FR.CAED/7874.FACILITY,179.3909,heat_TES,913.546311831774,285.9476636210888,1143.7906544843552,285.9476636210888,3431.3719634530657,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,285.9476636210888,3431.3719634530657,47.647579510281936,24.543316440090535,23.1042630701914,23.1042630701914,0.0,89.99999999999943,157146.4284000089,1103,179.3909,1.0,disabled,FR.CAED/7874.FACILITY,PETROINEOS MANUFACTURING FRANCE SAS,FRA,43.38403,5.02829,1(a),mid,1571463.86,1942.78,19.4278,INFEASIBLE,6,43.88,22.6,21.28,5.1,False
FR.CAED/788.FACILITY,9.1501,heat_TES,86.12635900514842,24.0984410992212,96.3937643968848,24.0984410992212,289.1812931906544,1500.0,750.0,0.5,4.0,0.97,0.95,12.0,battery_params,2025,750.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,24.0984410992212,289.1812931906544,83.53833268607114,45.36420812870287,38.174124557368266,38.174124557368266,0.0,89.9999999999999,8015.487600000085,999,9.1501,1.0,disabled,FR.CAED/788.FACILITY,RAYONIER A.M. TARTAS,FRA,43.83137,-0.82634,6(a),high,80155.03,11619.41,116.1941,FEASIBLE,0,76.94,41.78,35.16,9.4,False
FR.CAED/791.FACILITY,10.136,heat_TES,83.895432425413,18.42574657137083,73.70298628548332,18.42574657137083,221.10895885644996,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,18.42574657137083,221.10895885644996,66.2400089434107,39.89098883748615,26.34902010592455,26.34902010592455,0.0,90.00000000000053,8879.135999999537,1021,10.136,1.0,disabled,FR.CAED/791.FACILITY,LES DERIVES RESINIQUES ET TERPENIQUES,FRA,43.94703,-1.29872,4(a)(ii),mid,88790.97,5281.18,52.8118,FEASIBLE,0,61.01,36.74,24.27,8.3,False
FR.CAED/82.FACILITY,36.2928,heat_TES,448.415827242481,92.20311534711698,368.8124613884679,92.20311534711698,1106.4373841654035,1500.0,150.0,0.9,4.0,0.97,0.98,12.0,battery_params,2025,150.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,92.20311534711698,1106.4373841654035,96.37151301587652,59.54750156534264,36.8240114505339,36.8240114505339,0.0,89.99999999999996,31792.492800000135,972,36.2928,1.0,disabled,FR.CAED/82.FACILITY,TEREOS FRANCE,FRA,49.39409,3.37064,8(b)(ii),low,317925.28,13592.42,135.9242,FEASIBLE,1,88.76,54.84,33.91,12.4,False
FR.CAED/8363.FACILITY,6.2025,heat_TES,89.31236036293453,21.38827785210258,85.55311140841032,21.38827785210258,256.65933422523096,1500.0,750.0,0.5,4.0,0.97,0.95,12.0,battery_params,2025,750.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,21.38827785210258,256.65933422523096,119.38030818768286,69.39814805582527,49.9821601318576,49.9821601318576,0.0,90.0000000000001,5433.389999999945,965,6.2025,1.0,disabled,FR.CAED/8363.FACILITY,ENORIS,FRA,48.71938,2.27887,5(b),high,54333.95,5514.89,55.1489,FEASIBLE,0,109.95,63.92,46.03,14.4,False
FR.CAED/9415.FACILITY,18.6402,heat_TES,248.2919895408838,41.401495927172576,187.4441432211953,41.401495927172576,496.8179511260709,1500.0,150.0,0.9,4.0,0.97,0.98,12.0,battery_params,2025,150.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,41.401495927172576,496.8179511260709,96.39081381822577,64.19707304200526,32.19374077622051,32.19374077622051,0.0,89.99999999999987,16328.815200000226,968,18.6402,1.0,disabled,FR.CAED/9415.FACILITY,ROQUETTE FRERES,FRA,48.85849,8.08496,8(b)(ii),low,163288.0,7627.43,76.2743,FEASIBLE,0,88.78,59.13,29.65,13.3,False
FR.CAED/9451.FACILITY,11.2814,heat_TES,143.82812123717616,24.263194177511775,103.47664983794398,24.263194177511775,291.15833013014134,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,24.263194177511775,291.15833013014134,92.61851147892548,61.44462475705546,31.173886721870034,31.173886721870034,0.0,90.00000000000014,9882.50639999985,960,11.2814,1.0,disabled,FR.CAED/9451.FACILITY,LAT NITROGEN OTTMARSHEIM,FRA,47.79004,7.51929,4(c),mid,98824.92,632.0,6.32,INFEASIBLE,2,85.3,56.59,28.71,12.7,False
FR.CAED/9469.FACILITY,7.9727,heat_TES,101.60139724948604,17.157353316642375,73.7820943925252,17.157353316642375,205.88823979970851,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,17.157353316642375,205.88823979970851,92.61078464673132,61.41823684840321,31.192547798328103,31.192547798328103,0.0,89.99999999999997,6984.085200000021,960,7.9727,1.0,disabled,FR.CAED/9469.FACILITY,BUTACHIMIE,FRA,47.81907,7.53852,4(a)(iv),mid,69840.89,0.0,0.0,INFEASIBLE,2,85.29,56.57,28.73,12.7,True
FR.CAED/9481.FACILITY,56.7595,heat_TES,723.6729135178763,122.266753993701,525.683867152911,122.266753993701,1467.201047924412,1500.0,350.0,0.7666666666666666,4.0,0.97,0.95,12.0,battery_params,2025,350.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,122.266753993701,1467.201047924412,92.6709555273584,61.4478714453252,31.22308408203318,31.22308408203318,0.0,90.00000000000007,49721.32199999962,965,56.7595,1.0,disabled,FR.CAED/9481.FACILITY,ALSACHIMIE,FRA,47.8265,7.54591,4(a)(ii),mid,497213.11,5659.44,56.5944,FEASIBLE,2,85.35,56.59,28.76,12.7,False
FR.CAED/9517.FACILITY,75.0405,heat_TES,969.981899272764,147.64145252219413,711.1976359435921,147.64145252219413,1771.6974302663295,1500.0,150.0,0.9,4.0,0.97,0.98,12.0,battery_params,2025,150.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,147.64145252219413,1771.6974302663295,90.8155217147972,62.297554376824166,28.517967337973037,28.517967337973037,0.0,90.00000000000024,65735.47799999839,979,75.0405,1.0,disabled,FR.CAED/9517.FACILITY,TEREOS STARCH & SWEETENERS EUROPE,FRA,48.1668,7.59363,8(b)(ii),low,657354.83,14006.74,140.0674,FEASIBLE,0,83.64,57.38,26.27,12.9,False
FR.CAED/9964.FACILITY,0.1669,heat_TES,1.5654799738148697,0.4434954357021484,1.7739817428085936,0.4434954357021484,5.321945228425781,1500.0,750.0,0.5,4.0,0.97,0.95,12.0,battery_params,2025,750.0,100.0,0.02,25,0.07,100000.0,0.0,0.0,False,0.4434954357021484,5.321945228425781,83.72159983482523,45.205811169108934,38.5157886657163,38.5157886657163,0.0,89.9999999999996,146.2044000000057,998,0.1669,1.0,disabled,FR.CAED/9964.FACILITY,SOC D'EXPLOITATION THERMIQUE DU MIRAIL,FRA,43.55826,1.39858,5(b),high,1461.92,6277.31,62.7731,FEASIBLE,0,77.11,41.63,35.47,9.4,False
