eprtr_facility_id,facility_name,country,iso3,analysis_year,temp_band,heat_MWh,least_cost_pathway_grid,least_cost_pathway_off,pathway_flip,lcoh_winner_grid,lcoh_winner_off,delta_winner_lcoh,lcoh_gas_grid,lcoh_gas_off,lcoh_hb_grid,lcoh_hb_off,lcoh_hp_grid,lcoh_hp_off,elec_grid_EUR_MWh,elec_off_hb_EUR_MWh,elec_off_hp_EUR_MWh,gas_EUR_MWh
NL.EEA/115085.FACILITY,Enecal Energy VOF,Netherlands,NLD,2016,mid,986037.51,natural_gas,natural_gas,same,43.659,43.659,0.0,43.659,43.659,94.486,44.744,,,83.1,38.332,139.78,37.123
NL.EEA/205168.FACILITY,Nuon Power Generation BV (Eemshaven),Netherlands,NLD,2016,mid,980160.34,natural_gas,natural_gas,same,43.659,43.659,0.0,43.659,43.659,94.486,44.744,,,83.1,38.332,139.78,37.123
PL.MŚ/000000169.FACILITY,Ciepłownia Główna,Poland,POL,2020,mid,958972.22,natural_gas,natural_gas,same,42.974,42.974,0.0,42.974,42.974,122.319,44.744,,,108.15,38.332,139.78,32.628
IT.EEA/2007001736.FACILITY,Raffineria ISAB Impianti SUD,Italy,ITA,2017,mid,956105.28,natural_gas,natural_gas,same,34.719,34.719,0.0,34.719,34.719,164.708,38.962,,,146.3,33.128,134.577,29.077
BE.EEA/14830.FACILITY,LANGERLO,Belgium,BEL,2016,mid,935791.67,natural_gas,natural_gas,same,34.102,34.102,0.0,34.102,34.102,128.43,44.744,,,113.65,38.332,139.78,28.522
PL.MŚ/000000214.FACILITY,Grupa LOTOS S.A.,Poland,POL,2020,mid,934083.33,natural_gas,natural_gas,same,42.974,42.974,0.0,42.974,42.974,122.319,44.744,,,108.15,38.332,139.78,32.628
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/45025575,Heizkraftwerk Cottbus,Germany,DEU,2017,mid,916272.22,natural_gas,natural_gas,same,40.885,40.885,0.0,40.885,40.885,170.653,47.885,,,151.65,41.159,143.427,34.626
PL.EEA/06K000097.FACILITY,Energetyka Dwory Sp. z o.o.,Poland,POL,2009,mid,911111.11,natural_gas,natural_gas,same,39.793,39.793,0.0,39.793,39.793,104.097,44.744,,,91.75,38.332,139.78,32.129
IT.CAED/741231001.FACILITY,ENI S.P.A. CENTRALE TERMOELETTRICA DI TARANTO,Italy,ITA,2017,mid,908091.67,natural_gas,natural_gas,same,34.719,34.719,0.0,34.719,34.719,164.708,38.962,,,146.3,33.128,134.577,29.077
CZ.MZP.U423/CZ14819275.FACILITY,energetika,Czechia,CZE,2019,mid,899093.97,natural_gas,natural_gas,same,42.487,42.487,0.0,42.487,42.487,88.375,44.744,,,77.6,38.332,139.78,32.129
PT.EEA/100009360.FACILITY,"SPCG - Sociedade Portuguesa de Co-Geração Eléctrica, SA",Portugal,PRT,2017,mid,888493.61,natural_gas,natural_gas,same,36.322,36.322,0.0,36.322,36.322,129.486,44.744,,,114.6,38.332,139.78,30.519
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-114000-100-9021122,LANXESS Deutschland GmbH CHEMPARK Krefeld-Uerdingen,Germany,DEU,2019,mid,885053.33,natural_gas,natural_gas,same,44.891,44.891,0.0,44.891,44.891,177.986,47.885,,,158.25,41.159,143.427,34.293
UK.CAED/EW_EA-10174.FACILITY,Total Lindsey Oil Refinery EPR/TP3633NH,United Kingdom,GBR,2019,mid,873555.56,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
UK.CAED/EW_EA-5974.FACILITY,Dimlington Terminal,United Kingdom,GBR,2019,mid,863888.89,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
UK.CAED/EW_EA-675.FACILITY,Easington Gas Terminal EPR/AP3833LW,United Kingdom,GBR,2008,mid,863888.89,natural_gas,natural_gas,same,42.553,42.553,0.0,42.553,42.553,116.875,54.322,,,103.25,46.953,147.581,32.795
LT.CAED/245358580.FACILITY,Šauliai southern boiler,Lithuania,LTU,2020,mid,843888.89,natural_gas,natural_gas,same,33.048,33.048,0.0,33.048,33.048,111.541,44.744,,,98.45,38.332,139.78,23.694
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-315000-300-0923949,RheinEnergie AG,Germany,DEU,2018,mid,832529.17,natural_gas,natural_gas,same,43.69,43.69,0.0,43.69,43.69,169.653,47.885,,,150.75,41.159,143.427,35.07
IT.EEA/2010000030.FACILITY,ALTO GARDA POWER S.R.L.,Italy,ITA,2017,mid,832159.13,natural_gas,natural_gas,same,34.719,34.719,0.0,34.719,34.719,164.708,38.962,,,146.3,33.128,134.577,29.077
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001115.ProductionFacility,"Fortum Power and Heat Oy, Suomenojan voimalaitos",Finland,FIN,2024,mid,803419.44,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
UK.CAED/EW_EA-282.FACILITY,Seal Sands Acrylonitrile Production EPR/FP3435GZ,United Kingdom,GBR,2019,mid,788888.89,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
UK.CAED/EW_EA-1932.FACILITY,INEOS Nitriles CHP Plant - EPR/HP3137ZK,United Kingdom,GBR,2019,mid,788888.89,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S01153,Gebr. Lang GmbH Papierfabrik,Germany,DEU,2019,high,783050.0,natural_gas,natural_gas,same,44.891,44.891,0.0,44.891,44.891,177.986,47.885,,,158.25,41.159,143.427,34.293
HU.OKIR/100239482.FACILITY,Veolia Energia Magyarország Zrt.,Hungary,HUN,2017,mid,767629.72,natural_gas,natural_gas,same,33.671,33.671,0.0,33.671,33.671,88.319,44.744,,,77.55,38.332,139.78,28.133
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000090.FACILITY,COVESTRO,Belgium,BEL,2017,mid,761529.35,natural_gas,natural_gas,same,31.02,31.02,0.0,31.02,31.02,123.875,44.744,,,109.55,38.332,139.78,25.747
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-915000-900-0079017,RWE Generation SE Kraftwerk Westfalen,Germany,DEU,2018,mid,758472.22,natural_gas,natural_gas,same,43.69,43.69,0.0,43.69,43.69,169.653,47.885,,,150.75,41.159,143.427,35.07
PL.MŚ/000000069.FACILITY,Ciepłownia główna (DC),Poland,POL,2017,mid,748252.78,natural_gas,natural_gas,same,36.26,36.26,0.0,36.26,36.26,98.153,44.744,,,86.4,38.332,139.78,30.464
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/23019618,1Heiz Energie GmbH Binnenhafen Eberswalde,Germany,DEU,2017,mid,745875.0,natural_gas,natural_gas,same,40.885,40.885,0.0,40.885,40.885,170.653,47.885,,,151.65,41.159,143.427,34.626
UK.CAED/EW_EA-669.FACILITY,Kings Lynn Power Station EPR/BP3239LA,United Kingdom,GBR,2019,mid,741666.67,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
IT.EEA/2007000652.FACILITY,Albapower,Italy,ITA,2016,mid,741313.89,natural_gas,natural_gas,same,38.48,38.48,0.0,38.48,38.48,173.375,38.962,,,154.1,33.128,134.577,32.462
UK.CAED/EW_EA-1011.FACILITY,Port Of Liverpool CHP Plant EPR/BK3506IS,United Kingdom,GBR,2019,mid,740222.22,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100183092.ProductionFacility,"Rauman Biovoima Oy, Rauman voimalaitos",Finland,FIN,2024,mid,737013.47,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
UK.CAED/NRW170120.FACILITY,Barry CHP,United Kingdom,GBR,2019,mid,722886.11,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
UK.CAED/NRW170003.FACILITY,Aberthaw Power Station,United Kingdom,GBR,2019,mid,722886.11,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
DE.EEA/16591.FACILITY,SOLVAY Chemicals GmbH,Germany,DEU,2017,mid,708638.89,natural_gas,natural_gas,same,40.885,40.885,0.0,40.885,40.885,170.653,47.885,,,151.65,41.159,143.427,34.626
UK.SEPA/200000136.Facility,Sage North Sea Gas Terminal,United Kingdom,GBR,2018,mid,702777.78,natural_gas,natural_gas,same,38.079,38.079,0.0,38.079,38.079,155.486,54.322,,,138.0,46.953,147.581,30.02
UK.CAED/EW_EA-10346.FACILITY,Saddlebow Paper Mill,United Kingdom,GBR,2019,high,689722.22,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
CZ.EEA/CZ74038719.FACILITY,Rafinérie Litvínov,Czechia,CZE,2015,mid,681078.49,natural_gas,natural_gas,same,39.299,39.299,0.0,39.299,39.299,88.541,44.744,,,77.75,38.332,139.78,32.795
UK.CAED/EW_EA-15375.FACILITY,Partington Paper Mill EPR/ZP3736XH,United Kingdom,GBR,2019,high,680555.56,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-170044-100-0853075,Gemeinschaftskraftwerk West GbR der STEAG GmbH STEAG Kraftwerk West,Germany,DEU,2017,mid,666575.0,natural_gas,natural_gas,same,40.885,40.885,0.0,40.885,40.885,170.653,47.885,,,151.65,41.159,143.427,34.626
DE.EEA/13770.FACILITY,InfraLeuna GmbH GuD WT 1,Germany,DEU,2017,mid,645944.44,natural_gas,natural_gas,same,40.885,40.885,0.0,40.885,40.885,170.653,47.885,,,151.65,41.159,143.427,34.626
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-916000-900-0327252,STEAG Power GmbH HKW Herne,Germany,DEU,2019,mid,639710.56,natural_gas,natural_gas,same,44.891,44.891,0.0,44.891,44.891,177.986,47.885,,,158.25,41.159,143.427,34.293
SE.CAED/10016162.Facility,Sandviksverket,Sweden,SWE,2024,mid,619588.38,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-1195689-00000000,EnBW HKW Stuttgart-Münster (mit MVA) HKW Stuttgart-Münster (mit MVA),Germany,DEU,2017,high,601175.0,natural_gas,natural_gas,same,40.885,40.885,0.0,40.885,40.885,170.653,47.885,,,151.65,41.159,143.427,34.626
UK.SEPA/200002620.Facility,Shetland Gas Plant,United Kingdom,GBR,2019,mid,601162.5,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
PL.MŚ/000000339.FACILITY,CIEPŁOWNIA REJTANA,Poland,POL,2010,mid,561744.44,natural_gas,natural_gas,same,43.202,43.202,0.0,43.202,43.202,111.375,44.744,,,98.3,38.332,139.78,34.792
DE.EEA/16874.FACILITY,CropEnergies Bioethanol GmbH,Germany,DEU,2017,mid,537415.0,natural_gas,natural_gas,same,40.885,40.885,0.0,40.885,40.885,170.653,47.885,,,151.65,41.159,143.427,34.626
DE.EEA/15397.FACILITY,"Nordzucker AG, Werk Klein Wanzleben",Germany,DEU,2016,low,532969.17,natural_gas,natural_gas,same,43.782,43.782,0.0,43.782,43.782,168.653,47.885,73.961,71.668,149.85,41.159,143.427,37.234
UK.CAED/EW_EA-1930.FACILITY,Stallingborough Titanium Dioxide Site EPR/FP3031HJ,United Kingdom,GBR,2018,mid,525277.78,natural_gas,natural_gas,same,38.079,38.079,0.0,38.079,38.079,155.486,54.322,,,138.0,46.953,147.581,30.02
UK.CAED/EW_EA-1814.FACILITY,Stallingborough  Titanium Dioxide Site,United Kingdom,GBR,2019,mid,525277.78,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
MT.EEA/PS2.FACILITY,DELIMARA POWER STATION,Malta,MLT,2017,mid,518611.11,natural_gas,natural_gas,same,38.912,38.912,0.0,38.912,38.912,152.986,44.744,,,135.75,38.332,139.78,32.85
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-3042693-00000000,Heizkraftwerk Pforzheim ,Germany,DEU,2017,mid,514847.22,natural_gas,natural_gas,same,40.885,40.885,0.0,40.885,40.885,170.653,47.885,,,151.65,41.159,143.427,34.626
UK.CAED/BEISOffsh-Armada-Kraken-FPSO.FACILITY,Armada Kraken FPSO,United Kingdom,GBR,2019,mid,513611.11,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
https://registry.gdi-de.org/id/de.bb.inspire.pf.eureg/45043366,GASCADE Gastransport GmbH ,Germany,DEU,2019,mid,503313.89,natural_gas,natural_gas,same,44.891,44.891,0.0,44.891,44.891,177.986,47.885,,,158.25,41.159,143.427,34.293
DE.EEA/15985.FACILITY,RKB Raffinerie-Kraftwerks Betriebs GmbH,Germany,DEU,2017,mid,501833.33,natural_gas,natural_gas,same,40.885,40.885,0.0,40.885,40.885,170.653,47.885,,,151.65,41.159,143.427,34.626
NL.RIVM/000114757.FACILITY,Eurogen CV,Netherlands,NLD,2010,mid,501464.61,natural_gas,natural_gas,same,44.311,44.311,0.0,44.311,44.311,112.264,44.744,,,99.1,38.332,139.78,35.791
NL.RIVM/000011366.FACILITY,LANXESS Rotterdam Botlek,Netherlands,NLD,2010,mid,501464.61,natural_gas,natural_gas,same,44.311,44.311,0.0,44.311,44.311,112.264,44.744,,,99.1,38.332,139.78,35.791
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-1371304-00000000,EnBW HKW Stuttgart-Gaisburg HKW Stuttgart-Gaisburg,Germany,DEU,2020,mid,490972.22,natural_gas,natural_gas,same,42.358,42.358,0.0,42.358,42.358,202.097,47.885,,,179.95,41.159,143.427,32.073
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001406.ProductionFacility,"MM Kotkamills Boards Oy, Kotkan tehtaat",Finland,FIN,2024,high,483333.33,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
SE.CAED/10022115.Facility,Bomhus Energi,Sweden,SWE,2024,mid,468945.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
UK.CAED/EW_EA-1390.FACILITY,Barrow Gas Terminals EPR/BX1675IT,United Kingdom,GBR,2019,mid,468305.56,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
GB.EEA/EW_EA-6496.FACILITY,"Eni Hewett Limited, Western Bacton Gas Terminal",United Kingdom,GBR,2010,mid,461111.11,natural_gas,natural_gas,same,32.535,32.535,0.0,32.535,32.535,112.653,54.322,,,99.45,46.953,147.581,25.192
UK.CAED/EW_EA-2067.FACILITY,Central Bacton Gas Terminal EPR/PP3633LM,United Kingdom,GBR,2019,mid,461111.11,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00845,Heizkraftwerk an der Friedensbrücke,Germany,DEU,2019,mid,444166.67,natural_gas,natural_gas,same,44.891,44.891,0.0,44.891,44.891,177.986,47.885,,,158.25,41.159,143.427,34.293
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001348.ProductionFacility,"Metsä Fibre Oy, Puunjalostusteollisuus",Finland,FIN,2023,high,442000.0,heat_battery,heat_battery,same,104.486,44.744,-59.742000000000004,152.035,152.035,104.486,44.744,,,92.1,38.332,139.78,118.804
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100334781.ProductionFacility,"Metsä Fibre Oy, Kemin biotuotetehdas",Finland,FIN,2023,high,442000.0,heat_battery,heat_battery,same,104.486,44.744,-59.742000000000004,152.035,152.035,104.486,44.744,,,92.1,38.332,139.78,118.804
UK.CAED/EW_EA-761.FACILITY,Teesside Crude Oil Stabilisation Terminal,United Kingdom,GBR,2019,mid,439875.0,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80031611,Trinseo Deutschland GmbH ,Germany,DEU,2020,mid,432841.67,natural_gas,natural_gas,same,42.358,42.358,0.0,42.358,42.358,202.097,47.885,,,179.95,41.159,143.427,32.073
BG.CAED/012000010.FACILITY,Sofia  Lulin power station,Bulgaria,BGR,2017,mid,421944.44,natural_gas,natural_gas,same,31.451,31.451,0.0,31.451,31.451,88.43,46.197,,,77.65,39.64,95.784,26.136
https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/5000152,Südzucker AG Werk Offstein,Germany,DEU,2017,low,421819.44,natural_gas,natural_gas,same,40.885,40.885,0.0,40.885,40.885,170.653,47.885,74.604,71.668,151.65,41.159,143.427,34.626
UK.SEPA/200002493.Facility,INEOS Chemicals Grangemouth Ltd,United Kingdom,GBR,2019,mid,419900.0,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
UK.CAED/EW_EA-156.FACILITY,Blackburn Papermill CHP Facility EPR/BK4723IL,United Kingdom,GBR,2011,mid,419444.44,natural_gas,natural_gas,same,36.341,36.341,0.0,36.341,36.341,114.708,54.322,,,101.3,46.953,147.581,29.021
SE.CAED/10019894.Facility,Energi- och miljöcenter Sobacken,Sweden,SWE,2024,high,415395.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000002160.ProductionFacility,"UPM Specialty Papers Oy, Tervasaari, Valkeakoski",Finland,FIN,2024,high,413583.33,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
SE.CAED/10021814.Facility,STORA ENSO FORS AB,Sweden,SWE,2024,high,400401.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00282,"UPM GmbH, Werk Schongau",Germany,DEU,2017,high,396027.78,natural_gas,natural_gas,same,40.885,40.885,0.0,40.885,40.885,170.653,47.885,,,151.65,41.159,143.427,34.626
CZ.MZP.M714/CZ45503087.FACILITY,PRECHEZA a.s.,Czechia,CZE,2020,mid,394253.51,natural_gas,natural_gas,same,37.918,37.918,0.0,37.918,37.918,95.93,44.744,,,84.4,38.332,139.78,28.078
PL.EEA/12S003547.FACILITY, Elektrociepłownia Bielsko-Biała EC1 Blok Ciepłowniczy BC-50,Poland,POL,2017,mid,390338.89,natural_gas,natural_gas,same,36.26,36.26,0.0,36.26,36.26,98.153,44.744,,,86.4,38.332,139.78,30.464
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-962060-900-0045033,Mark-E Aktiengesellschaft,Germany,DEU,2018,high,378472.22,natural_gas,natural_gas,same,43.69,43.69,0.0,43.69,43.69,169.653,47.885,,,150.75,41.159,143.427,35.07
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100198201.ProductionFacility,"Jyväskylän Voima Oy, Keljonlahden voimalaitos",Finland,FIN,2024,mid,375333.33,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000011323.ProductionFacility,"Helen Oy, Vuosaaren voimalaitokset",Finland,FIN,2024,mid,367963.89,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
PT.EEA/100002757.FACILITY,"Navigator Paper Figueira, SA",Portugal,PRT,2017,high,366518.78,natural_gas,natural_gas,same,36.322,36.322,0.0,36.322,36.322,129.486,44.744,,,114.6,38.332,139.78,30.519
RO.EEA/RO1IS_11.FACILITY,CET I IASI,Romania,ROU,2011,mid,362045.56,natural_gas,natural_gas,same,33.381,33.381,0.0,33.381,33.381,91.375,44.744,,,80.3,38.332,139.78,26.358
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100035,Heizkraftwerk Halle-Trotha ,Germany,DEU,2019,mid,360880.56,natural_gas,natural_gas,same,44.891,44.891,0.0,44.891,44.891,177.986,47.885,,,158.25,41.159,143.427,34.293
LT.CAED/126142011.FACILITY,"UAB ""NEO Group""",Lithuania,LTU,2019,mid,353333.33,natural_gas,natural_gas,same,43.905,43.905,0.0,43.905,43.905,106.097,44.744,,,93.55,38.332,139.78,33.405
SE.CAED/10018832.Facility,Borealis Krackeranl.,Sweden,SWE,2024,mid,350370.0,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-362024-800-0197054,RWE Power AG-Fabrik Frechen,Germany,DEU,2018,mid,348576.39,natural_gas,natural_gas,same,43.69,43.69,0.0,43.69,43.69,169.653,47.885,,,150.75,41.159,143.427,35.07
UK.CAED/EW_EA-405.FACILITY,Hull Chemical Industry EPR/BJ8162IR,United Kingdom,GBR,2019,mid,347222.22,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
UK.CAED/EW_EA-16042.FACILITY,Saltend Chemical Site,United Kingdom,GBR,2018,mid,347222.22,natural_gas,natural_gas,same,38.079,38.079,0.0,38.079,38.079,155.486,54.322,,,138.0,46.953,147.581,30.02
UK.CAED/EW_EA-564.FACILITY,Newark Sugar Factory EPR/BK9385IH,United Kingdom,GBR,2019,low,347222.22,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,75.426,73.151,153.95,46.953,147.581,30.63
SE.CAED/10015586.Facility,"Kraftvärmeverket Torsvik, KVVT1 (avfall) och KVVT2 (flis)",Sweden,SWE,2024,high,345922.38,heat_battery,heat_battery,same,101.875,44.744,-57.131,143.072,143.072,101.875,44.744,,,89.75,38.332,139.78,115.586
https://registry.gdi-de.org/id/de.mv.land.inspire.pf.bube/40000004,Heizkraftwerk Energieversorgung Schwerin-Süd ,Germany,DEU,2020,mid,341075.56,natural_gas,natural_gas,same,42.358,42.358,0.0,42.358,42.358,202.097,47.885,,,179.95,41.159,143.427,32.073
GB.EEA/EW_EA-10154.FACILITY,"Scottishpower Generation Limited , Shoreham Power Station",United Kingdom,GBR,2013,mid,338888.89,natural_gas,natural_gas,same,45.901,45.901,0.0,45.901,45.901,133.319,54.322,,,118.05,46.953,147.581,39.342
GB.EEA/EW_EA-2459.FACILITY,Shoreham Power Station,United Kingdom,GBR,2007,mid,338888.89,natural_gas,natural_gas,same,36.533,36.533,0.0,36.533,36.533,123.319,54.322,,,109.05,46.953,147.581,31.685
UK.CAED/EW_EA-16898.FACILITY,Shoreham Power Station EPR/EP3934WC,United Kingdom,GBR,2018,mid,338888.89,natural_gas,natural_gas,same,38.079,38.079,0.0,38.079,38.079,155.486,54.322,,,138.0,46.953,147.581,30.02
FR.CAED/3938.FACILITY,SAINT LOUIS SUCRE,France,FRA,2017,mid,333543.46,natural_gas,natural_gas,same,44.152,44.152,0.0,44.152,44.152,107.597,45.593,,,94.9,39.096,140.545,37.567
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100180527.ProductionFacility,"Porin Prosessivoima Oy, Energiantuotanto",Finland,FIN,2024,mid,317250.0,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
CZ.MZP.S207/CZ47823175.FACILITY,Cukrovar Dobrovice,Czechia,CZE,2017,low,315762.98,natural_gas,natural_gas,same,32.191,32.191,0.0,32.191,32.191,79.819,44.744,45.408,70.365,69.9,38.332,139.78,26.802
SE.CAED/10019475.Facility,Rya Gaskraftvärmeverk,Sweden,SWE,2023,mid,315077.78,heat_battery,heat_battery,same,111.597,44.744,-66.853,172.505,172.505,111.597,44.744,,,98.5,38.332,139.78,137.227
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000900.FACILITY,TIENSE SUIKERRAFFINADERIJ,Belgium,BEL,2020,low,312828.64,natural_gas,natural_gas,same,32.369,32.369,0.0,32.369,32.369,133.041,44.744,62.515,70.365,117.8,38.332,139.78,23.084
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-1479296-00000000,Papierfabrik Palm GmbH & Co. KG ,Germany,DEU,2020,high,307037.22,natural_gas,natural_gas,same,42.358,42.358,0.0,42.358,42.358,202.097,47.885,,,179.95,41.159,143.427,32.073
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000003500.ProductionFacility,"Borealis Polymers Oy, Petrokemian laitokset",Finland,FIN,2024,mid,305000.0,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
UK.CAED/EW_EA-1470.FACILITY,Interconnector Bacton Terminal,United Kingdom,GBR,2017,mid,301388.89,natural_gas,natural_gas,same,31.698,31.698,0.0,31.698,31.698,141.597,54.322,,,125.5,46.953,147.581,26.358
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100304897.ProductionFacility,"Oulun Energia Oy, Laanilan Biovoimalaitos",Finland,FIN,2024,mid,301277.78,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100088039.ProductionFacility,"Oulun Energia Oy, Laanilan ekovoimalaitos",Finland,FIN,2024,high,301277.78,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
DE.EEA/16574.FACILITY,SKW Stickstoffwerke Piesteritz GmbH,Germany,DEU,2017,mid,296422.22,natural_gas,natural_gas,same,40.885,40.885,0.0,40.885,40.885,170.653,47.885,,,151.65,41.159,143.427,34.626
UK.CAED/EW_EA-2700.FACILITY,Greatham Works EPR/TP3532PK,United Kingdom,GBR,2019,mid,294444.44,natural_gas,natural_gas,same,40.822,40.822,0.0,40.822,40.822,173.208,54.322,,,153.95,46.953,147.581,30.63
IT.CAED/101351001.FACILITY,COMPRENSORIO INDUSTRIALE DI MIRAFIORI (TO),Italy,ITA,2017,mid,291183.33,natural_gas,natural_gas,same,34.719,34.719,0.0,34.719,34.719,164.708,38.962,,,146.3,33.128,134.577,29.077
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001992.ProductionFacility,"Seinäjoen Voima Oy, Seinäjoen voimalaitos",Finland,FIN,2024,mid,282408.33,heat_battery,heat_battery,same,94.153,44.744,-49.409000000000006,123.527,123.527,94.153,44.744,,,82.8,38.332,139.78,97.995
