eprtr_facility_id,facility_name,country,iso3,analysis_year,temp_band,heat_MWh,least_cost_pathway_grid,least_cost_pathway_off,pathway_flip,lcoh_winner_grid,lcoh_winner_off,delta_winner_lcoh,lcoh_gas_grid,lcoh_gas_off,lcoh_hb_grid,lcoh_hb_off,lcoh_hp_grid,lcoh_hp_off,elec_grid_EUR_MWh,elec_off_hb_EUR_MWh,elec_off_hp_EUR_MWh,gas_EUR_MWh
IT.CAED/120512002.FACILITY,FERRERO INDUSTRIALE ITALIA S.r.l. con socio unico - Stabilimento di Alba,Italy,ITA,2024,low,741313.89,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,98.372,68.507,218.2,33.128,134.577,62.093
IT.CAED/330501001.FACILITY,CENTRALE TERMOELETTRICA DI TORVISCOSA,Italy,ITA,2024,mid,3563640.62,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/421242002.FACILITY,IREN ENERGIA SpA - Polo Energetico Hiroshima,Italy,ITA,2024,mid,179702.78,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/281002007.FACILITY,Novel S.p.A.,Italy,ITA,2024,mid,1437500.0,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/960101007.FACILITY,Versalis S.p.A.,Italy,ITA,2024,mid,687905.41,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/100241001.FACILITY,CENTRALE TERMOELETTRICA DI COGENERAZIONE DI MONCALIERI,Italy,ITA,2024,mid,6156666.67,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/461001002.FACILITY,Stabilimento di Mantova,Italy,ITA,2024,mid,4015000.0,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/380662001.FACILITY,ALTO GARDA POWER S.R.L.,Italy,ITA,2024,mid,832159.13,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/280692006.FACILITY,Birla Carbon,Italy,ITA,2024,mid,3325.5,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/291222003.FACILITY,INDUSTRIA CEMENTI GIOVANNI ROSSI S.P.A.,Italy,ITA,2024,high,665649.18,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/101511001.FACILITY,CENTRALE TERMOELETTRICA DI COGENERAZIONE TORINO NORD,Italy,ITA,2024,mid,3165233.33,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/290151001.FACILITY,ENEL PRODUZIONE S.P.A. - POWER PLANT NORTH C.LE LA CASELLA,Italy,ITA,2024,mid,3797661.05,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/461001003.FACILITY,EniPower Mantova S.p.A.,Italy,ITA,2024,mid,8621111.11,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/450352003.FACILITY,Cogenio - Centrale di Castelmassa,Italy,ITA,2024,mid,480614.46,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/441221001.FACILITY,S.E.F. S.R.L. SOCIETA' ENIPOWER FERRARA S.R.L.,Italy,ITA,2024,mid,6396111.11,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/090181001.FACILITY,Sarlux srl,Italy,ITA,2024,mid,1390959.96,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/200992007.FACILITY,CENTRALE TERMOELETTRICA DI SESTO SAN GIOVANNI,Italy,ITA,2024,mid,502461.2,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/481231006.FACILITY,EniPower  stabilimento di Ravenna,Italy,ITA,2024,mid,195935.52,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/201532001.FACILITY,Impianto di termovalorizzazione Silla 2,Italy,ITA,2024,high,4179.03,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/980571002.FACILITY,Termica Milazzo S.r.l.,Italy,ITA,2024,mid,1949924.53,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/900181001.FACILITY,Power Plant South - Impianto di Termini Imerese - Centrale Ettore Majorana,Italy,ITA,2024,mid,4366352.78,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/570161001.FACILITY,CENTRALE DI COGENERAZIONE (ex-Solvay Chimica Italia S.p.A.; ex-Rosen) ,Italy,ITA,2024,mid,7983797.37,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/441221002.FACILITY,YARA ITALIA SPA - STABILIMENTO DI FERRARA,Italy,ITA,2024,mid,353611.11,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/280691001.FACILITY,RAFFINERIA SARPOM DI TRECATE,Italy,ITA,2024,mid,55417.47,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/570171001.FACILITY,Eni S.p.A. Raffineria di Livorno,Italy,ITA,2024,mid,754925.0,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/301752010.FACILITY,PILKINGTON ITALIA SPA,Italy,ITA,2024,high,224461.11,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/810501001.FACILITY,Centrale termoelettrica di Presenzano,Italy,ITA,2024,mid,6225955.59,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/520221001.FACILITY,Impianto Termoelettrico di Santa Barbara,Italy,ITA,2024,mid,2566923.06,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/801461001.FACILITY,CENTRALE NAPOLI LEVANTE,Italy,ITA,2024,mid,1340095.77,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/000531002.FACILITY,Centrale Torrevaldaliga Nord,Italy,ITA,2024,mid,926524.24,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/810561001.FACILITY,Calenia Energia S.p.A.,Italy,ITA,2024,mid,3640360.38,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/710161001.FACILITY,En Plus S.r.l.,Italy,ITA,2024,mid,3856666.67,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/040111001.FACILITY,CENTRALE A CICLO COMBINATO DI APRILIA,Italy,ITA,2024,mid,3624722.22,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/270391001.FACILITY,RAFFINERIA DI SANNAZZARO DE' BURGONDI,Italy,ITA,2024,mid,34257.15,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/660521001.FACILITY,CENTRALE DI GISSI,Italy,ITA,2024,mid,3295160.35,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/810301001.FACILITY,SET S.p.A.,Italy,ITA,2024,mid,1021444.44,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/100341001.FACILITY,CENTRALE TERMOELETTRICA DI CHIVASSO,Italy,ITA,2024,mid,2466197.77,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/710241001.FACILITY,CENTRALE TERMOELETTRICA DI CANDELA,Italy,ITA,2024,mid,629121.81,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/960101005.FACILITY,Raffineria ISAB Impianti NORD,Italy,ITA,2024,mid,4092427.86,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/060661001.FACILITY,Enel Produzione S.p.A. - IMPIANTO TERMOELETTRICO DI PIETRAFITTA,Italy,ITA,2024,mid,1455641.67,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/120392002.FACILITY,SMURFIT KAPPA CARTIERA DI VERZUOLO SRL,Italy,ITA,2024,mid,1007250.0,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/960101002.FACILITY,ISAB S.r.l.-IGCC,Italy,ITA,2024,mid,2467959.34,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/600151001.FACILITY,api Raffineria di Ancona spa,Italy,ITA,2024,mid,488325.0,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/200291001.FACILITY,IREN ENERGIA S.P.A. - Turbigo,Italy,ITA,2024,mid,2890555.56,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/741231002.FACILITY,RAFFINERIA DI TARANTO,Italy,ITA,2024,mid,908091.67,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/170471001.FACILITY,Centrale Vado Ligure,Italy,ITA,2024,mid,2084935.72,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/090101001.FACILITY,"Enel Produzione S.p.A. - Centrale Sulcis ""Grazia Deledda""",Italy,ITA,2024,mid,3351546.86,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/570161004.FACILITY,ENGIE PRODUZIONE SPA,Italy,ITA,2024,mid,7983797.37,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/070461001.FACILITY,Centrale Fiume Santo,Italy,ITA,2024,mid,6604905.08,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/850122001.FACILITY,CENTRO OLI TEMPA ROSSA,Italy,ITA,2024,high,672408.42,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/721001005.FACILITY,ENIPOWER S.P.A. - Stabilimento di Brindisi,Italy,ITA,2024,mid,11396666.67,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/741231003.FACILITY,CENTRALE TERMOELETTRICA DI TARANTO,Italy,ITA,2024,mid,5530259.92,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/268361001.FACILITY,centrale di Tavazzano e  Montanaso,Italy,ITA,2024,mid,6770467.69,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/880501001.FACILITY,CENTRALE TERMOELETTRICA DI SIMERI CRICHI,Italy,ITA,2024,mid,5051526.66,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/100401001.FACILITY,CENTRALE DI LEINI',Italy,ITA,2024,mid,2089273.33,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/850592002.FACILITY,Centro Olio Val d'Agri,Italy,ITA,2024,high,661111.11,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/960101004.FACILITY,Air Liquide Italia Produzione - Impianto Produzione Idrogeno Melilli,Italy,ITA,2024,mid,262918.07,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/961003163.FACILITY,Raffineria ISAB Impianti SUD,Italy,ITA,2024,mid,956105.28,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/960101003.FACILITY,"ENEL PRODUZIONE SPA - CENTRALE ""ARCHIMEDE"" DI PRIOLO GARGALLO",Italy,ITA,2024,mid,1468365.56,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/100752001.FACILITY,Ahlstrom-Munksjö Italia S.p.A.,Italy,ITA,2024,high,844.44,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/890161001.FACILITY,Rizziconi Energia S.p.A.,Italy,ITA,2024,mid,2992807.93,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/941002002.FACILITY,SPER S.p.a. Enna,Italy,ITA,2024,mid,1117.0,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/200972003.FACILITY,Centrale di Cogenerazione,Italy,ITA,2024,mid,337400.0,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/721001004.FACILITY,Versalis S.p.A.,Italy,ITA,2024,mid,4146666.67,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
IT.CAED/460281001.FACILITY,A2A GENCOGAS - CENTRALE TERMOELETTRICA SERMIDE,Italy,ITA,2024,mid,2399455.91,natural_gas,heat_battery,natural_gas → heat_battery,83.636,38.962,-44.67399999999999,83.636,83.636,244.597,38.962,,,218.2,33.128,134.577,62.093
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000874.FACILITY,ELECTRABEL CENTRALE VILVOORDE,Belgium,BEL,2022,mid,68780.59,natural_gas,heat_battery,natural_gas → heat_battery,88.433,44.744,-43.68900000000001,88.433,88.433,241.597,44.744,,,215.5,38.332,139.78,62.371
https://registry.gdi-de.org/id/de.sl.inspire.pf/0105354-G,Gas- und Dampfturbinenanlage Gas- und Dampfturbinenanlage Südraum,Germany,DEU,2022,mid,190586.11,natural_gas,heat_battery,natural_gas → heat_battery,89.79,47.885,-41.90500000000001,89.79,89.79,234.819,47.885,,,209.4,41.159,143.427,63.592
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-711000-700-9073508,Stadtwerke Bielefeld GmbH,Germany,DEU,2022,mid,383595.83,natural_gas,heat_battery,natural_gas → heat_battery,89.79,47.885,-41.90500000000001,89.79,89.79,234.819,47.885,,,209.4,41.159,143.427,63.592
https://registry.gdi-de.org/id/de.rp.inspire.pf.bube-eureg/1000878,IHKW Industrieheizkraftwerk Andernach GmbH,Germany,DEU,2022,high,27981.39,natural_gas,heat_battery,natural_gas → heat_battery,89.79,47.885,-41.90500000000001,89.79,89.79,234.819,47.885,,,209.4,41.159,143.427,63.592
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011253,Model Sachsen Papier GmbH ,Germany,DEU,2022,high,233183.33,natural_gas,heat_battery,natural_gas → heat_battery,89.79,47.885,-41.90500000000001,89.79,89.79,234.819,47.885,,,209.4,41.159,143.427,63.592
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00727,"Uniper Kraftwerke GmbH, Kraftwerk Franken I",Germany,DEU,2022,mid,420027.78,natural_gas,heat_battery,natural_gas → heat_battery,89.79,47.885,-41.90500000000001,89.79,89.79,234.819,47.885,,,209.4,41.159,143.427,63.592
https://registry.gdi-de.org/id/de.by.inspire.pf.ied/S00860,"DS Smith Paper Deutschland GmbH, Werk Aschaffenburg",Germany,DEU,2022,high,740406.11,natural_gas,heat_battery,natural_gas → heat_battery,89.79,47.885,-41.90500000000001,89.79,89.79,234.819,47.885,,,209.4,41.159,143.427,63.592
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-170024-100-0989193,Huntsman Products GmbH,Germany,DEU,2022,mid,450953.06,natural_gas,heat_battery,natural_gas → heat_battery,89.79,47.885,-41.90500000000001,89.79,89.79,234.819,47.885,,,209.4,41.159,143.427,63.592
https://registry.gdi-de.org/id/de.ni.mu/09261732970,KRONOS TITAN GmbH Werk Nordenham,Germany,DEU,2022,mid,574722.22,natural_gas,heat_battery,natural_gas → heat_battery,89.79,47.885,-41.90500000000001,89.79,89.79,234.819,47.885,,,209.4,41.159,143.427,63.592
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-315000-300-0271861,Saint-Gobain Glass Deutschland GmbH,Germany,DEU,2022,high,833.33,natural_gas,heat_battery,natural_gas → heat_battery,89.79,47.885,-41.90500000000001,89.79,89.79,234.819,47.885,,,209.4,41.159,143.427,63.592
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-316000-300-1114955,Kronos Titan GmbH,Germany,DEU,2022,mid,2208090.56,natural_gas,heat_battery,natural_gas → heat_battery,89.79,47.885,-41.90500000000001,89.79,89.79,234.819,47.885,,,209.4,41.159,143.427,63.592
SI.ARSO/000000018.FACILITY,"Energetika Ljubljana, (Lokacija Toplarniška)",Slovenia,SVN,2024,mid,843283.61,natural_gas,heat_battery,natural_gas → heat_battery,85.979,44.744,-41.235,85.979,85.979,198.097,44.744,,,176.35,38.332,139.78,64.202
SI.ARSO/000000017.FACILITY,Termoelektrarna Šoštanj,Slovenia,SVN,2024,mid,612647.78,natural_gas,heat_battery,natural_gas → heat_battery,85.979,44.744,-41.235,85.979,85.979,198.097,44.744,,,176.35,38.332,139.78,64.202
DK.CAED/000110610.FACILITY,Xellia Pharmaceuticals ApS,Denmark,DNK,2024,mid,54863.89,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000104752.FACILITY,Svanemølleværket,Denmark,DNK,2024,mid,55736.67,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000074159.FACILITY,Reservecentral Borgmester Jørgensens Vej,Denmark,DNK,2024,mid,1504.55,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000095432.FACILITY,HOFOR - Amagerværket,Denmark,DNK,2024,mid,560032.22,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000104564.FACILITY,Bornholms El-Produktion  A/S,Denmark,DNK,2024,mid,62220.78,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000106222.FACILITY,Ørsted Skærbækværket,Denmark,DNK,2024,mid,183611.11,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000106201.FACILITY,H.C. Ørsted Værket,Denmark,DNK,2024,mid,531241.39,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000103549.FACILITY,Svendborgvej Varmecentral,Denmark,DNK,2024,mid,32313.06,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000105671.FACILITY,Nordværk I/S - Energianlæg Aalborg,Denmark,DNK,2024,high,32313.06,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000106229.FACILITY,Nordjyllandsværket,Denmark,DNK,2024,mid,2317816.67,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000095033.FACILITY,Scanfield ApS (tidligere navn Jordrens Køge ApS),Denmark,DNK,2024,high,238.61,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000082948.FACILITY,Ørsted Asnæsværket,Denmark,DNK,2024,mid,1051.39,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000105461.FACILITY,I/S Amager Ressourcecenter,Denmark,DNK,2024,high,8039.72,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000105244.FACILITY,Kalundborg Refinery A/S,Denmark,DNK,2024,mid,1532507.5,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000104838.FACILITY,Syntese A/S,Denmark,DNK,2024,mid,32365.0,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000105324.FACILITY,"Kredsløb, Affaldsenergi A/S",Denmark,DNK,2024,high,522325.0,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000199288.FACILITY,Kredsløb Halmenergi A/S,Denmark,DNK,2024,mid,522325.0,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000104657.FACILITY,Herningværket,Denmark,DNK,2024,mid,24095.83,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000098598.FACILITY,Nørre Uttrup-Centralen,Denmark,DNK,2024,mid,61284.23,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000086365.FACILITY,DTU Kraftvarmeværk ApS,Denmark,DNK,2024,mid,115390.83,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000106193.FACILITY,"Ørsted Bioenergy & Thermal Power A/S,Esbjergværket",Denmark,DNK,2024,mid,1270247.22,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000112739.FACILITY,Crossbridge Energy Fredericia A/S,Denmark,DNK,2024,mid,160555.56,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000106181.FACILITY,Avedøreværket,Denmark,DNK,2024,mid,203957.22,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
DK.CAED/000106208.FACILITY,Horsens Deponeringsanlæg,Denmark,DNK,2024,high,5017.22,natural_gas,heat_battery,natural_gas → heat_battery,85.856,44.744,-41.111999999999995,85.856,85.856,132.097,44.744,,,116.95,38.332,139.78,64.091
